0.2635866227
0.2780059585
0.2813892495
0.3125999179
0.3240839504
1.0019204952
1.4811094701
3.5802214593
6.2900945544
6.3132097721
7.3028923869
7.0211151540
7.0616231263
7.4217894971
7.9784120023
8.6506326795
9.7208850384
10.3224197626
10.8797025084
11.5107068419
11.5852324963
11.7005684972
11.7664147615
11.7909852266
12.3738293648
12.8502852917
13.7776527405
14.1763180494
14.9490578175
14.9956642389
15.3640026450
15.4334717393
15.7968453169
15.8501243591
16.8608723879
16.8816014528
17.4267722368
17.0988840461
17.1206561327
16.7549371719
16.7910318375
16.7981710434
16.6689484715
16.8551510572
16.5387304425
16.9515563846
16.6008553505
16.8532733917
16.9065830112
16.9739060402
17.2002791166
17.4075142741
17.4313735366
17.5918924212
17.6156135201
17.6389223933
17.6572766304
17.6686377525
17.6731654406
17.6844427586
17.7111672163
17.7242916226
17.8751594424
17.7734948397
17.9030888677
17.8107650280
17.8229324818
17.8309822083
17.8489774466
17.8568844795
17.8502809405
17.8366276622
17.8327353001
17.8233605623
17.8130979538
17.8048817515
17.5978946090
17.5889479518
17.1777131557
17.1624019146
17.1366876364
17.1223095655
17.1005114317
17.0846203566
17.0668855906
17.0625153184
17.0577645302
17.2528571486
17.0458054543
16.8644193411
16.4186640382
15.3352612257
15.3236781359
15.3141539097
15.3102003932
15.2916978002
15.2810716629
15.2735270262
15.2661918998
15.2638838887
15.2596868873
15.2578012943
15.2554887533
15.2491921186
15.2458320260
15.2338344455
15.6702806950
16.7206159830
16.8261129260
17.7250492573
17.4962209463
17.4951541424
17.4729369879
17.2349785566
17.2128146291
16.2473967075
16.5798567533
15.5503082871
15.6960334778
15.6931648850
14.5698950887
14.5661012530
14.0380446315
14.0523377657
14.0956282616
14.1070924401
14.1283243299
12.6779704094
12.7215428948
11.0283257365
11.0852638483
11.1496231556
12.8809451461
12.9175686836
14.0499482155
14.0431929231
13.5452004671
13.5390193462
13.1289600730
13.1243157387
13.1159704328
13.1040011644
13.0910692811
13.5736293197
13.0585804582
12.9143931866
11.9326663017
11.4720629454
10.9682902694
10.9326134920
10.9080033898
10.8929243088
11.3907853961
11.3711571097
11.7904869318
11.7508203983
11.7284865975
11.7078254819
12.2479193211
12.7476365566
13.1511625051
13.0098325014
13.0060952902
12.5692424774
12.5653637052
11.4108157158
11.3973878026
10.4561858773
10.4486117959
9.8361746073
9.2284695208
8.1587596238
7.7099041343
7.2044536769
7.2009876966
7.7529149055
7.7334378064
8.1638846993
7.4704281688
7.4663347900
7.0711348951
7.0584221482
6.9897327721
6.9927701056
6.9222053289
6.9103045762
6.9284464717
6.9048765600
6.9041744173
6.9092876017
6.9076528549
7.4117086530
7.4100274742
7.8414449096
7.8316754997
6.7999266088
6.0793849230
5.2986560166
