code,sectionId,recordTime,quota,enrol,wait
RMBI4310,1,0,55,24,0
RMBI4310,1,1,55,24,0
RMBI4310,1,2,55,30,0
RMBI4310,1,3,55,30,0
RMBI4310,1,4,55,33,0
RMBI4310,1,5,55,33,0
RMBI4310,1,6,55,40,0
RMBI4310,1,7,55,39,0
RMBI4310,1,8,55,42,0
RMBI4310,1,9,55,42,0
RMBI4310,1,10,55,42,0
RMBI4310,1,11,55,43,0
RMBI4310,1,12,55,44,0
RMBI4310,1,13,55,44,0
RMBI4310,1,14,55,44,0
RMBI4310,1,15,55,44,0
RMBI4310,1,16,55,44,0
RMBI4310,1,17,55,43,0
RMBI4310,1,18,55,43,-1
RMBI4310,1,19,55,43,-1
RMBI4310,1,20,55,43,-1
RMBI4310,1,21,55,43,-1
RMBI4310,1,22,55,43,-1
RMBI4310,1,23,55,43,0
RMBI4310,1,24,55,43,0
RMBI4310,1,25,55,43,0
RMBI4310,1,26,55,43,0
RMBI4310,1,27,55,43,0
RMBI4310,1,28,55,43,0
RMBI4310,1,29,55,43,0
RMBI4310,1,30,55,43,0
RMBI4310,1,31,55,43,0
RMBI4310,1,32,55,43,0
RMBI4310,1,33,55,43,0
RMBI4310,1,34,55,43,0
RMBI4310,1,35,55,43,0
RMBI4310,1,36,55,43,0
RMBI4310,1,37,55,43,0
RMBI4310,1,38,55,43,0
RMBI4310,1,39,55,43,0
RMBI4310,1,40,55,43,0
RMBI4310,1,41,55,43,0
RMBI4310,1,42,55,43,0
RMBI4310,1,43,55,43,0
RMBI4310,1,44,55,43,0
RMBI4310,1,45,55,43,0
RMBI4310,1,46,55,43,-1
RMBI4310,1,47,55,43,-1
RMBI4310,1,48,55,43,-1
RMBI4310,1,49,55,43,0
RMBI4310,1,50,55,43,0
RMBI4310,1,51,55,43,0
RMBI4310,1,52,55,43,0
RMBI4310,1,53,55,43,0
RMBI4310,1,54,55,43,0
RMBI4310,1,55,55,43,0
RMBI4310,1,56,55,43,0
RMBI4310,1,57,55,43,0
RMBI4310,1,58,55,43,-1
RMBI4310,1,59,55,43,-1
RMBI4310,1,60,55,43,-1
RMBI4310,1,61,55,43,-1
RMBI4310,1,62,55,43,0
RMBI4310,1,63,55,43,0
RMBI4310,1,64,55,43,0
RMBI4310,1,65,55,43,0
RMBI4310,1,66,55,43,0
RMBI4310,1,67,55,43,0
RMBI4310,1,68,55,43,0
RMBI4310,1,69,55,43,0
RMBI4310,1,70,55,43,0
RMBI4310,1,71,55,43,0
RMBI4310,1,72,55,43,0
RMBI4310,1,73,55,43,-1
RMBI4310,1,74,55,43,0
RMBI4310,1,75,55,43,0
RMBI4310,1,76,55,43,0
RMBI4310,1,77,55,43,0
RMBI4310,1,78,55,43,0
RMBI4310,1,79,55,43,0
RMBI4310,1,80,55,43,0
RMBI4310,1,81,55,43,0
RMBI4310,1,82,55,43,0
RMBI4310,1,83,55,43,0
RMBI4310,1,84,55,43,0
RMBI4310,1,85,55,43,0
RMBI4310,1,86,55,43,0
RMBI4310,1,87,55,43,0
RMBI4310,1,88,55,43,0
RMBI4310,1,89,55,43,0
RMBI4310,1,90,55,43,0
RMBI4310,1,91,55,43,0
RMBI4310,1,92,55,43,0
RMBI4310,1,93,55,43,0
RMBI4310,1,94,55,43,-1
RMBI4310,1,95,55,43,-1
RMBI4310,1,96,55,43,-1
RMBI4310,1,97,55,43,0
RMBI4310,1,98,55,43,0
RMBI4310,1,99,55,43,0
RMBI4310,1,100,55,43,0
RMBI4310,1,101,55,43,0
RMBI4310,1,102,55,43,0
RMBI4310,1,103,55,43,0
RMBI4310,1,104,55,43,0
RMBI4310,1,105,55,43,0
RMBI4310,1,106,55,43,0
RMBI4310,1,107,55,43,0
RMBI4310,1,108,55,43,0
RMBI4310,1,109,55,43,0
RMBI4310,1,110,55,43,0
RMBI4310,1,111,55,43,0
RMBI4310,1,112,55,43,0
RMBI4310,1,113,55,43,0
RMBI4310,1,114,55,43,0
RMBI4310,1,115,55,43,0
RMBI4310,1,116,55,43,0
RMBI4310,1,117,55,43,0
RMBI4310,1,118,55,43,0
RMBI4310,1,119,55,43,0
RMBI4310,1,120,55,43,0
RMBI4310,1,121,55,43,0
RMBI4310,1,122,55,43,0
RMBI4310,1,123,55,43,0
RMBI4310,1,124,55,43,0
RMBI4310,1,125,55,43,0
RMBI4310,1,126,55,43,0
RMBI4310,1,127,55,43,0
RMBI4310,1,128,55,43,0
RMBI4310,1,129,55,43,0
RMBI4310,1,130,55,43,0
RMBI4310,1,131,55,43,0
RMBI4310,1,132,55,43,0
RMBI4310,1,133,55,43,0
RMBI4310,1,134,55,43,0
RMBI4310,1,135,55,43,0
RMBI4310,1,136,55,43,0
RMBI4310,1,137,55,43,0
RMBI4310,1,138,55,43,0
RMBI4310,1,139,55,43,0
RMBI4310,1,140,55,43,0
RMBI4310,1,141,55,43,0
RMBI4310,1,142,55,43,-1
RMBI4310,1,143,55,43,-1
RMBI4310,1,144,55,43,-1
RMBI4310,1,145,55,43,0
RMBI4310,1,146,55,43,0
RMBI4310,1,147,55,43,0
RMBI4310,1,148,55,43,0
RMBI4310,1,149,55,43,0
RMBI4310,1,150,55,43,0
RMBI4310,1,151,55,43,0
RMBI4310,1,152,55,43,0
RMBI4310,1,153,55,43,0
RMBI4310,1,154,55,43,0
RMBI4310,1,155,55,43,0
RMBI4310,1,156,55,43,0
RMBI4310,1,157,55,43,0
RMBI4310,1,158,55,43,0
RMBI4310,1,159,55,43,0
RMBI4310,1,160,55,43,0
RMBI4310,1,161,55,43,0
RMBI4310,1,162,55,43,0
RMBI4310,1,163,55,43,0
RMBI4310,1,164,55,43,0
RMBI4310,1,165,55,43,0
RMBI4310,1,166,55,43,0
RMBI4310,1,167,55,43,0
RMBI4310,1,168,55,43,0
RMBI4310,1,169,55,43,0
RMBI4310,1,170,55,43,0
RMBI4310,1,171,55,43,0
RMBI4310,1,172,55,43,0
RMBI4310,1,173,55,43,0
RMBI4310,1,174,55,43,0
RMBI4310,1,175,55,43,0
RMBI4310,1,176,55,43,0
RMBI4310,1,177,55,43,0
RMBI4310,1,178,55,43,0
RMBI4310,1,179,55,43,0
RMBI4310,1,180,55,43,0
RMBI4310,1,181,55,43,0
RMBI4310,1,182,55,43,0
RMBI4310,1,183,55,43,0
RMBI4310,1,184,55,43,0
RMBI4310,1,185,55,43,0
RMBI4310,1,186,55,43,0
RMBI4310,1,187,55,43,0
RMBI4310,1,188,55,43,0
RMBI4310,1,189,55,43,0
RMBI4310,1,190,55,43,-1
RMBI4310,1,191,55,43,-1
RMBI4310,1,192,55,43,-1
RMBI4310,1,193,55,43,0
RMBI4310,1,194,55,43,0
RMBI4310,1,195,55,43,0
RMBI4310,1,196,55,43,0
RMBI4310,1,197,55,43,0
RMBI4310,1,198,55,43,0
RMBI4310,1,199,55,43,0
RMBI4310,1,200,55,43,0
