code,sectionId,recordTime,quota,enrol,wait
COMP4221,1,0,50,0,0
COMP4221,1,1,50,0,0
COMP4221,1,2,50,3,0
COMP4221,1,3,50,3,0
COMP4221,1,4,40,9,0
COMP4221,1,5,40,9,0
COMP4221,1,6,40,14,0
COMP4221,1,7,40,15,0
COMP4221,1,8,40,23,0
COMP4221,1,9,40,23,0
COMP4221,1,10,40,27,0
COMP4221,1,11,40,28,0
COMP4221,1,12,40,32,0
COMP4221,1,13,40,32,0
COMP4221,1,14,40,36,0
COMP4221,1,15,40,36,0
COMP4221,1,16,40,40,4
COMP4221,1,17,40,40,5
COMP4221,1,23,40,40,7
COMP4221,1,24,40,40,6
COMP4221,1,25,40,40,6
COMP4221,1,26,40,40,6
COMP4221,1,27,40,40,6
COMP4221,1,28,40,40,6
COMP4221,1,29,40,40,6
COMP4221,1,30,40,40,6
COMP4221,1,31,40,40,6
COMP4221,1,32,40,40,6
COMP4221,1,33,40,40,6
COMP4221,1,34,40,40,6
COMP4221,1,35,40,40,6
COMP4221,1,36,40,40,6
COMP4221,1,37,40,40,6
COMP4221,1,38,40,40,6
COMP4221,1,39,40,40,6
COMP4221,1,40,40,40,6
COMP4221,1,41,40,40,6
COMP4221,1,42,40,40,6
COMP4221,1,43,40,40,6
COMP4221,1,44,40,40,6
COMP4221,1,45,40,40,6
COMP4221,1,49,40,40,6
COMP4221,1,50,40,40,8
COMP4221,1,51,40,40,8
COMP4221,1,52,40,40,12
COMP4221,1,53,40,40,12
COMP4221,1,54,40,40,12
COMP4221,1,55,40,40,12
COMP4221,1,56,40,40,13
COMP4221,1,57,40,40,13
COMP4221,1,62,40,40,13
COMP4221,1,63,40,40,14
COMP4221,1,64,40,40,14
COMP4221,1,65,40,40,14
COMP4221,1,66,40,40,14
COMP4221,1,67,40,40,14
COMP4221,1,68,40,40,14
COMP4221,1,69,40,40,14
COMP4221,1,70,40,40,14
COMP4221,1,71,40,40,14
COMP4221,1,72,40,40,14
COMP4221,1,74,40,40,14
COMP4221,1,75,40,40,14
COMP4221,1,76,40,40,14
COMP4221,1,77,40,40,14
COMP4221,1,78,40,40,14
COMP4221,1,79,40,40,14
COMP4221,1,80,40,40,14
COMP4221,1,81,40,40,14
COMP4221,1,82,40,40,14
COMP4221,1,83,40,40,14
COMP4221,1,84,40,40,14
COMP4221,1,85,40,40,14
COMP4221,1,86,40,40,14
COMP4221,1,87,40,40,14
COMP4221,1,88,40,40,14
COMP4221,1,89,40,40,14
COMP4221,1,90,40,40,14
COMP4221,1,91,40,40,14
COMP4221,1,92,40,40,14
COMP4221,1,93,40,40,14
COMP4221,1,97,40,40,14
COMP4221,1,98,40,40,14
COMP4221,1,99,40,40,14
COMP4221,1,100,40,40,14
COMP4221,1,101,40,40,14
COMP4221,1,102,40,40,14
COMP4221,1,103,40,40,14
COMP4221,1,104,40,40,14
COMP4221,1,105,40,40,14
COMP4221,1,106,40,40,14
COMP4221,1,107,40,40,14
COMP4221,1,108,40,40,14
COMP4221,1,109,40,40,14
COMP4221,1,110,40,40,14
COMP4221,1,111,40,40,14
COMP4221,1,112,40,40,14
COMP4221,1,113,40,40,14
COMP4221,1,114,40,40,14
COMP4221,1,115,40,40,14
COMP4221,1,116,40,40,14
COMP4221,1,117,40,40,14
COMP4221,1,118,40,40,14
COMP4221,1,119,40,40,14
COMP4221,1,120,40,40,14
COMP4221,1,121,40,40,14
COMP4221,1,122,40,40,14
COMP4221,1,123,40,40,14
COMP4221,1,124,40,40,14
COMP4221,1,125,40,40,14
COMP4221,1,126,40,40,14
COMP4221,1,127,40,40,14
COMP4221,1,128,40,40,14
COMP4221,1,129,40,40,14
COMP4221,1,130,40,40,14
COMP4221,1,131,40,40,14
COMP4221,1,132,40,40,14
COMP4221,1,133,40,40,14
COMP4221,1,134,40,40,14
COMP4221,1,135,40,40,14
COMP4221,1,136,40,40,14
COMP4221,1,137,40,40,14
COMP4221,1,138,40,40,14
COMP4221,1,139,40,40,14
COMP4221,1,140,40,40,14
COMP4221,1,141,40,40,14
COMP4221,1,145,40,40,14
COMP4221,1,146,40,40,14
COMP4221,1,147,40,40,14
COMP4221,1,148,40,40,14
COMP4221,1,149,40,40,14
COMP4221,1,150,40,40,14
COMP4221,1,151,40,40,14
COMP4221,1,152,40,40,14
COMP4221,1,153,40,40,14
COMP4221,1,154,40,40,14
COMP4221,1,155,40,40,14
COMP4221,1,156,40,40,14
COMP4221,1,157,40,40,14
COMP4221,1,158,40,40,15
COMP4221,1,159,40,40,15
COMP4221,1,160,40,40,15
COMP4221,1,161,40,40,15
COMP4221,1,162,40,40,15
COMP4221,1,163,40,40,15
COMP4221,1,164,40,40,15
COMP4221,1,165,40,40,15
COMP4221,1,166,40,40,15
COMP4221,1,167,40,40,15
COMP4221,1,168,40,40,15
COMP4221,1,169,40,40,15
COMP4221,1,170,40,40,15
