code,sectionId,recordTime,quota,enrol,wait
RMBI1010,1,208,50,50,16
RMBI1010,1,209,50,50,16
RMBI1010,1,210,50,50,16
RMBI1010,1,211,50,50,17
RMBI1010,1,212,50,50,17
RMBI1010,1,213,50,50,19
RMBI1010,1,214,50,50,19
RMBI1010,1,215,50,50,19
RMBI1010,1,216,50,50,19
RMBI1010,1,217,50,50,19
RMBI1010,1,218,50,50,19
RMBI1010,1,219,50,50,19
RMBI1010,1,220,50,50,19
RMBI1010,1,221,50,50,19
RMBI1010,1,222,50,50,17
RMBI1010,1,223,50,50,17
RMBI1010,1,224,50,50,17
RMBI1010,1,225,50,50,17
RMBI1010,1,226,50,50,17
RMBI1010,1,227,50,50,17
RMBI1010,1,228,50,50,17
RMBI1010,1,229,50,50,17
RMBI1010,1,230,50,50,17
RMBI1010,1,231,50,50,17
RMBI1010,1,232,50,50,17
RMBI1010,1,233,50,50,17
RMBI1010,1,234,50,50,17
RMBI1010,1,235,50,50,17
RMBI1010,1,236,50,50,17
RMBI1010,1,237,50,50,17
RMBI1010,1,241,50,50,17
RMBI1010,1,242,50,50,17
RMBI1010,1,243,50,49,17
RMBI1010,1,244,50,50,16
RMBI1010,1,245,50,50,16
RMBI1010,1,246,50,50,16
RMBI1010,1,247,50,50,16
RMBI1010,1,248,50,50,16
RMBI1010,1,249,50,50,16
RMBI1010,1,250,50,50,16
RMBI1010,1,251,50,50,16
RMBI1010,1,252,50,50,16
RMBI1010,1,253,50,50,16
RMBI1010,1,254,50,50,17
RMBI1010,1,255,50,49,17
RMBI1010,1,256,50,50,16
RMBI1010,1,257,50,50,17
RMBI1010,1,258,50,50,17
RMBI1010,1,259,50,50,17
RMBI1010,1,260,50,50,17
RMBI1010,1,261,50,50,17
RMBI1010,1,262,50,50,17
RMBI1010,1,263,50,50,17
RMBI1010,1,264,50,50,16
RMBI1010,1,265,50,50,16
RMBI1010,1,266,50,50,16
RMBI1010,1,267,50,50,16
RMBI1010,1,268,50,50,16
RMBI1010,1,269,50,50,16
RMBI1010,1,270,50,50,16
RMBI1010,1,271,50,50,16
RMBI1010,1,272,50,50,16
RMBI1010,1,273,50,50,16
RMBI1010,1,274,50,50,16
RMBI1010,1,275,50,50,16
RMBI1010,1,276,50,50,16
RMBI1010,1,277,50,50,17
RMBI1010,1,278,50,50,17
RMBI1010,1,279,50,50,17
RMBI1010,1,280,50,50,17
RMBI1010,1,281,50,50,17
RMBI1010,1,282,50,50,17
RMBI1010,1,283,50,50,17
RMBI1010,1,284,50,50,17
RMBI1010,1,285,50,50,17
RMBI1010,1,289,50,50,17
