code,sectionId,recordTime,quota,enrol,wait
COMP1942,1,18,125,48,0
COMP1942,1,19,125,48,0
COMP1942,1,20,125,60,0
COMP1942,1,21,125,59,0
COMP1942,1,22,125,74,0
COMP1942,1,23,125,77,0
COMP1942,1,24,125,91,0
COMP1942,1,25,125,91,0
COMP1942,1,26,125,106,0
COMP1942,1,27,125,106,0
COMP1942,1,28,125,110,8
COMP1942,1,29,125,112,5
COMP1942,1,30,125,111,14
COMP1942,1,31,125,116,11
COMP1942,1,32,125,116,18
COMP1942,1,33,125,120,16
COMP1942,1,34,125,120,22
COMP1942,1,35,125,123,20
COMP1942,1,36,-1,-1,-1
COMP1942,1,37,-1,-1,-1
COMP1942,1,38,-1,-1,-1
COMP1942,1,39,-1,-1,-1
COMP1942,1,40,-1,-1,-1
COMP1942,1,41,125,124,20
COMP1942,1,42,125,124,20
COMP1942,1,43,125,124,19
COMP1942,1,44,125,124,20
COMP1942,1,45,125,124,20
COMP1942,1,46,125,124,20
COMP1942,1,47,125,124,21
COMP1942,1,48,125,124,21
COMP1942,1,49,125,124,21
COMP1942,1,50,125,124,21
COMP1942,1,51,125,124,21
COMP1942,1,52,125,124,21
COMP1942,1,53,125,124,21
COMP1942,1,54,125,124,21
COMP1942,1,55,125,124,21
COMP1942,1,56,125,124,21
COMP1942,1,57,125,124,21
COMP1942,1,58,125,124,21
COMP1942,1,59,125,124,21
COMP1942,1,60,125,124,21
COMP1942,1,61,125,123,22
COMP1942,1,62,125,123,22
COMP1942,1,63,125,123,22
COMP1942,1,64,-1,-1,-1
COMP1942,1,65,-1,-1,-1
COMP1942,1,66,-1,-1,-1
COMP1942,1,67,125,123,22
COMP1942,1,68,125,123,33
COMP1942,1,69,125,125,30
COMP1942,1,70,125,125,34
COMP1942,1,71,125,125,34
COMP1942,1,72,125,125,40
COMP1942,1,73,125,125,39
COMP1942,1,74,125,125,42
COMP1942,1,75,125,125,42
COMP1942,1,76,-1,-1,-1
COMP1942,1,77,-1,-1,-1
COMP1942,1,78,-1,-1,-1
COMP1942,1,79,-1,-1,-1
COMP1942,1,80,125,125,64
COMP1942,1,81,135,135,55
COMP1942,1,82,135,135,62
COMP1942,1,83,135,135,62
COMP1942,1,84,135,135,62
COMP1942,1,85,135,135,62
COMP1942,1,86,135,135,62
COMP1942,1,87,135,135,62
COMP1942,1,88,135,135,62
COMP1942,1,89,135,135,62
COMP1942,1,90,135,135,62
COMP1942,1,91,-1,-1,-1
COMP1942,1,92,135,135,62
COMP1942,1,93,135,135,62
COMP1942,1,94,135,135,62
COMP1942,1,95,135,135,61
COMP1942,1,96,135,135,61
COMP1942,1,97,135,135,61
COMP1942,1,98,135,135,61
COMP1942,1,99,135,135,61
COMP1942,1,100,135,135,61
COMP1942,1,101,135,135,61
COMP1942,1,102,135,135,61
COMP1942,1,103,135,135,61
COMP1942,1,104,135,135,61
COMP1942,1,105,135,135,62
COMP1942,1,106,135,135,62
COMP1942,1,107,135,135,62
COMP1942,1,108,135,135,62
COMP1942,1,109,135,135,62
